,Close,cash_return,sma_200,daily_return,trend_above_sma,always_timing_invested,buy_hold_invested,always_timing_return,buy_hold_return,always_timing_equity,buy_hold_equity,always_timing_growth_10k,buy_hold_growth_10k,trip_count,signal_score,timing_on,combined_invested,combined_return,combined_equity,combined_growth_10k
2001-03-20,72.5062026977539,0.00018909189731530773,87.9120936203003,-0.02684340266424945,False,False,True,0.00018909189731530773,-0.02684340266424945,134.02896105629398,78.60913677810103,1340289.61056294,786091.3677810103,2,3.0,True,False,0.00018909189731530773,136.6998207031699,1366998.2070316991
2001-03-21,71.27449798583984,0.00018909189731530773,87.8063440322876,-0.016987577146309718,False,False,True,0.00018909189731530773,-0.016987577146309718,134.05430484683532,77.27375800267822,1340543.0484683532,772737.5800267822,2,3.0,True,False,0.00018909189731530773,136.72566953162934,1367256.6953162933
2001-03-22,70.55072021484375,0.00018909189731530773,87.6990364074707,-0.010154792968726123,False,False,True,0.00018909189731530773,-0.010154792968726123,134.07965342968208,76.48905898824557,1340796.5342968209,764890.5898824558,2,3.0,True,False,0.00018909189731530773,136.75152324789278,1367515.2324789278
2001-03-23,72.68402099609375,0.00018909189731530773,87.59920547485352,0.030237831375124147,False,False,True,0.00018909189731530773,0.030237831375124147,134.1050068057405,78.80192225597406,1341050.0680574048,788019.2225597407,2,3.0,True,False,0.00018909189731530773,136.77738185288447,1367773.8185288447
2001-03-26,73.61097717285156,0.00018909189731530773,87.50582523345948,0.012753231921602604,False,False,True,0.00018909189731530773,0.012753231921602604,134.13036497591688,79.80690144637259,1341303.6497591687,798069.014463726,2,3.0,True,False,0.00018909189731530773,136.80324534752884,1368032.4534752883
2001-03-27,75.11573028564453,0.00018909189731530773,87.42095024108886,0.02044196627439887,False,False,True,0.00018909189731530773,0.02044196627439887,134.15572794111776,81.43831143420361,1341557.2794111776,814383.1143420361,2,3.0,True,False,0.00018909189731530773,136.8291137327505,1368291.137327505
2001-03-28,73.03955841064453,0.00018909189731530773,87.33109321594239,-0.027639641751533106,False,False,True,0.00018909189731530773,-0.027639641751533106,134.18109570224985,79.18738568131245,1341810.9570224986,791873.8568131245,2,3.0,True,False,0.00018909189731530773,136.8549870094742,1368549.870094742
2001-03-29,73.31893157958984,0.00018909189731530773,87.23409301757812,0.0038249569825521412,False,False,True,0.00018909189731530773,0.0038249569825521412,134.20646826022002,79.49027402510423,1342064.6826022002,794902.7402510423,2,3.0,True,False,0.00018909189731530773,136.88086517862487,1368808.6517862487
2001-03-30,74.087158203125,0.00018909189731552978,87.14014892578125,0.010477875317935093,False,False,True,0.00018909189731552978,0.010477875317935093,134.23184561593536,80.32316320532776,1342318.4561593535,803231.6320532776,2,3.0,True,False,0.00018909189731552978,136.9067482411277,1369067.482411277
2001-04-02,72.5062026977539,0.00018909189731530773,87.03731853485107,-0.021339130069432333,False,False,True,0.00018909189731530773,-0.021339130069432333,134.25722777030302,78.60913677810103,1342572.2777030303,786091.3677810103,2,3.0,True,False,0.00018909189731530773,136.9326361979079,1369326.361979079
2001-04-03,70.08723449707031,0.00017164584848816666,86.92621685028077,-0.033362224343304714,False,False,True,0.00017164584848816666,-0.033362224343304714,134.2802724660793,75.9865611214765,1342802.724660793,759865.611214765,2,3.0,True,False,0.00017164584848816666,136.9561401164338,1369561.401164338
2001-04-04,70.37931823730469,0.00017164584848816666,86.81067253112793,0.004167431377914976,False,False,True,0.00017164584848816666,0.004167431377914976,134.30332111738198,76.30322990059399,1343033.2111738198,763032.2990059399,2,3.0,True,False,0.00017164584848816666,136.97964806930975,1369796.4806930975
2001-04-05,73.04591369628906,0.00017164584848816666,86.71013362884521,0.03788890722119764,False,False,True,0.00017164584848816666,0.03788890722119764,134.32637372488995,79.1942758989753,1343263.7372488994,791942.7589897531,2,3.0,True,False,0.00017164584848816666,137.0031600572282,1370031.600572282
2001-04-06,71.93482208251953,0.00017164584848816666,86.60423606872558,-0.015210866118934963,False,False,True,0.00017164584848816666,-0.015210866118934963,134.34943028928228,77.98966237088999,1343494.3028928228,779896.6237088998,2,3.0,True,False,0.00017164584848816666,137.02667608088177,1370266.7608088178
2001-04-09,72.73478698730469,0.00017164584848816666,86.50942237854004,0.011120690670055167,False,False,True,0.00017164584848816666,0.011120690670055167,134.37249081123818,78.85696128157869,1343724.9081123818,788569.612815787,2,3.0,True,False,0.00017164584848816666,137.05019614096318,1370501.961409632
2001-04-10,74.06175994873047,0.00017164584848816666,86.4251789855957,0.01824399323060355,False,False,True,0.00017164584848816666,0.01824399323060355,134.39555529143695,80.29562714938578,1343955.5529143694,802956.2714938578,2,3.0,True,False,0.00017164584848816666,137.07372023816527,1370737.2023816525
2001-04-11,74.112548828125,0.00017164584848816666,86.33533554077148,0.0006857638736872396,False,False,True,0.00017164584848816666,0.0006857638736872396,134.41862373055798,80.35069098969988,1344186.2373055797,803506.9098969989,2,3.0,True,False,0.00017164584848816666,137.09724837318097,1370972.4837318098
2001-04-12,75.4585189819336,0.00017164584848816666,86.2556160736084,0.01816116400112011,False,False,True,0.00017164584848816666,0.01816116400112011,134.4416961292808,81.80995306636714,1344416.9612928082,818099.5306636714,2,3.0,True,False,0.00017164584848816666,137.12078054670337,1371207.8054670338
2001-04-16,74.6649169921875,0.00017164584848816666,86.17064952850342,-0.0105170628903557,False,False,True,0.00017164584848816666,-0.0105170628903557,134.46477248828512,80.94955264491111,1344647.7248828511,809495.526449111,2,3.0,True,False,0.00017164584848816666,137.14431675942566,1371443.1675942566
2001-04-17,75.7188949584961,0.00017164584848816666,86.09528228759766,0.014116107119209298,False,False,True,0.00017164584848816666,0.014116107119209298,134.48785280825064,82.09224520129875,1344878.5280825063,820922.4520129876,2,3.0,True,False,0.00017164584848816666,137.16785701204117,1371678.5701204117
2001-04-18,78.72832489013672,0.00017164584848816666,86.03151847839355,0.03974476824166784,False,False,True,0.00017164584848816666,0.03974476824166784,134.51093708985726,85.35498246126254,1345109.3708985727,853549.8246126254,2,3.0,True,False,0.00017164584848816666,137.1914013052433,1371914.0130524328
2001-04-19,79.77591705322266,0.00017164584848816666,85.9666958618164,0.0133064200787687,False,False,True,0.00017164584848816666,0.0133064200787687,134.534025333785,86.49075171370804,1345340.2533378499,864907.5171370803,2,3.0,True,False,0.00017164584848816666,137.2149496397256,1372149.496397256
2001-04-20,79.0457763671875,0.00017164584848816666,85.90658535003662,-0.00915239477031693,False,False,True,0.00017164584848816666,-0.00915239477031693,134.55711754071393,85.69915421004272,1345571.1754071394,856991.5421004272,2,3.0,True,False,0.00017164584848816666,137.23850201618177,1372385.0201618178
2001-04-23,77.6108627319336,0.00017164584848794462,85.83575855255127,-0.018152945055386338,False,False,True,0.00017164584848794462,-0.018152945055386338,134.5802137113243,84.14346217237474,1345802.1371132429,841434.6217237473,2,3.0,True,False,0.00017164584848794462,137.26205843530556,1372620.5843530556
2001-04-24,77.19184875488281,0.00017164584848816666,85.75545749664306,-0.005398908893694987,False,False,True,0.00017164584848816666,-0.005398908893694987,134.6033138462965,83.68917928610601,1346033.138462965,836891.7928610601,2,3.0,True,False,0.00017164584848816666,137.28561889779093,1372856.1889779093
2001-04-25,78.20132446289062,0.00017164584848816666,85.68099098205566,0.013077491008323117,False,False,True,0.00017164584848816666,0.013077491008323117,134.62641794631097,84.783623775714,1346264.1794631097,847836.2377571401,2,3.0,True,False,0.00017164584848816666,137.30918340433186,1373091.8340433186
2001-04-26,78.55052947998047,0.00017164584848816666,85.60728652954101,0.004465461672015003,False,False,True,0.00017164584848816666,0.004465461672015003,134.64952601204828,85.162221798099,1346495.2601204829,851622.21798099,2,3.0,True,False,0.00017164584848816666,137.3327519556225,1373327.519556225
2001-04-27,79.85845947265625,0.00017164584848816666,85.53707180023193,0.01665081064805718,False,False,True,0.00017164584848816666,0.01665081064805718,134.67263804418914,86.58024182762699,1346726.3804418915,865802.4182762699,2,3.0,True,False,0.00017164584848816666,137.35632455235714,1373563.2455235713
2001-04-30,80.41720581054688,0.00017164584848816666,85.46758434295654,0.006996708195728951,False,False,True,0.00017164584848816666,0.006996708195728951,134.69575404341438,87.18601851521055,1346957.5404341437,871860.1851521055,2,3.0,True,False,0.00017164584848816666,137.37990119523013,1373799.0119523013
2001-05-01,80.66477966308594,0.00017164584848794462,85.39471054077148,0.0030786179405726255,False,False,True,0.00017164584848794462,0.0030786179405726255,134.71887401040487,87.45443095597857,1347188.7401040487,874544.3095597856,2,3.0,True,False,0.00017164584848794462,137.40348188493599,1374034.8188493599
2001-05-02,80.51876831054688,0.00017164584848816666,85.32189388275147,-0.001810100432294126,False,False,True,0.00017164584848816666,-0.001810100432294126,134.74199794584177,87.29612965269911,1347419.9794584177,872961.2965269911,2,3.0,True,False,0.00017164584848816666,137.42706662216935,1374270.6662216934
2001-05-03,79.49659729003906,0.00017164584848816666,85.24785274505615,-0.012694816897415473,False,False,True,0.00017164584848816666,-0.012694816897415473,134.76512585040618,86.18792127090505,1347651.2585040617,861879.2127090505,2,3.0,True,False,0.00017164584848816666,137.45065540762496,1374506.5540762497
2001-05-04,80.84888458251953,0.00017164584848816666,85.18436088562012,0.017010631128609566,False,False,True,0.00017164584848816666,0.017010631128609566,134.78825772477938,87.65403220738605,1347882.5772477938,876540.3220738606,2,3.0,True,False,0.00017164584848816666,137.47424824199766,1374742.4824199765
2001-05-07,80.15054321289062,0.00017164584848816666,85.11088375091553,-0.00863761291494547,False,False,True,0.00017164584848816666,-0.00863761291494547,134.8113935696428,86.89691060674448,1348113.935696428,868969.1060674449,2,3.0,True,False,0.00017164584848816666,137.49784512598242,1374978.4512598242
2001-05-08,80.11239624023438,0.00015068568231058066,85.04646450042725,-0.0004759415361031971,False,False,True,0.00015068568231058066,-0.0004759415361031971,134.8317077164661,86.85555275762769,1348317.077164661,868555.5275762769,2,3.0,True,False,0.00015068568231058066,137.51856408259147,1375185.6408259147
2001-05-09,79.77591705322266,0.00015068568231058066,84.98301921844482,-0.0042000889101196925,False,False,True,0.00015068568231058066,-0.0042000889101196925,134.85202492434047,86.49075171370806,1348520.2492434047,864907.5171370807,2,3.0,True,False,0.00015068568231058066,137.53928616125063,1375392.8616125062
2001-05-10,80.01079559326172,0.0001506856823108027,84.9192724609375,0.002944228643368074,False,False,True,0.0001506856823108027,0.002944228643368074,134.8723451937272,86.74540026229,1348723.451937272,867454.0026229001,2,3.0,True,False,0.0001506856823108027,137.56001136243037,1375600.1136243038
2001-05-11,79.4584732055664,0.00015068568231058066,84.85728996276856,-0.006903098308171596,False,False,True,0.00015068568231058066,-0.006903098308171596,134.89266852508754,86.14658823649772,1348926.6852508755,861465.8823649772,2,3.0,True,False,0.00015068568231058066,137.58073968660116,1375807.3968660117
2001-05-14,79.61714935302734,0.00015068568231058066,84.79767513275146,0.0019969694994066423,False,False,True,0.00015068568231058066,0.0019969694994066423,134.91299491888293,86.31862034568395,1349129.9491888294,863186.2034568395,3,4.0,True,False,0.00015068568231058066,137.60147113423363,1376014.7113423364
2001-05-15,79.98544311523438,0.00015068568231058066,84.75023239135743,0.004625809454367635,False,False,True,0.00015068568231058066,0.004625809454367635,134.93332437557484,86.71791383576699,1349333.2437557485,867179.1383576699,3,4.0,True,False,0.00015068568231058066,137.62220570579842,1376222.0570579842
2001-05-16,81.87113189697266,0.00015068568231058066,84.70936504364013,0.02357539957641519,False,False,True,0.00015068568231058066,0.02357539957641519,134.95365689562482,88.76232330487834,1349536.5689562482,887623.2330487834,3,4.0,True,False,0.00015068568231058066,137.64294340176627,1376429.4340176627
2001-05-17,81.99809265136719,0.00015068568231058066,84.6663776397705,0.001550738965650389,False,False,True,0.00015068568231058066,0.001550738965650389,134.97399247949446,88.89997049830887,1349739.9247949445,888999.7049830888,3,4.0,True,False,0.00015068568231058066,137.663684222608,1376636.84222608
2001-05-18,82.37269592285156,0.00015068568231058066,84.62300018310548,0.004568438842560418,False,False,True,0.00015068568231058066,0.004568438842560418,134.9943311276454,89.30610457663582,1349943.311276454,893061.0457663581,3,4.0,True,False,0.00015068568231058066,137.68442816879448,1376844.281687945
2001-05-21,83.58534240722656,0.00015068568231035862,84.5825373840332,0.014721461654123136,False,False,True,0.00015068568231035862,0.014721461654123136,135.01467284053942,90.62082097063987,1350146.7284053941,906208.2097063987,3,4.0,True,False,0.00015068568231035862,137.70517524079662,1377051.7524079662
2001-05-22,83.47740173339844,0.00015068568231058066,84.53907543182373,-0.00129138280372465,False,False,True,0.00015068568231058066,-0.00129138280372465,135.03501761863834,90.50379480077898,1350350.1761863832,905037.9480077898,3,4.0,True,False,0.00015068568231058066,137.72592543908547,1377259.2543908546
2001-05-23,82.06160736083984,0.00015068568231058066,84.48302455902099,-0.016960211304614115,False,False,True,0.00015068568231058066,-0.016960211304614115,135.055365462404,88.96883131708833,1350553.65462404,889688.3131708833,3,4.0,True,False,0.00015068568231058066,137.74667876413213,1377466.7876413213
2001-05-24,82.3028335571289,0.00015068568231058066,84.42640918731689,0.002939574352088359,False,False,True,0.00015068568231058066,0.002939574352088359,135.07571637229842,89.23036181176332,1350757.1637229843,892303.6181176332,3,4.0,True,False,0.00015068568231058066,137.7674352164077,1377674.352164077
2001-05-25,81.33145141601562,0.00015068568231058066,84.36887218475341,-0.01180253581960844,False,False,True,0.00015068568231058066,-0.01180253581960844,135.09607034878357,88.17721727028336,1350960.7034878356,881772.1727028337,3,4.0,True,False,0.00015068568231058066,137.78819479638346,1377881.9479638347
2001-05-29,80.68382263183594,0.00015068568231058066,84.31036014556885,-0.007962833232460387,False,False,True,0.00015068568231058066,-0.007962833232460387,135.11642739232155,87.47507679425767,1351164.2739232155,874750.7679425768,3,4.0,True,False,0.00015068568231058066,137.8089575045307,1378089.575045307
